Id,Minute,NumConfirmPresses,NumBreakPresses,PercentageOfMovement,PercentageOfRoll,PercentageOfThruster,AverageThrusterIntensity,hue_0,hue_1,hue_2,hue_3,hue_4,hue_5,hue_6,hue_7,hue_8,hue_9,hue_10,hue_11,hue_12,hue_13,hue_14,hue_15,hue_16,hue_17,hue_18,hue_19,hue_20,hue_21,hue_22,hue_23,hue_24,hue_25,hue_26,hue_27,hue_28,hue_29,hue_30,hue_31,sat_0,sat_1,sat_2,sat_3,sat_4,sat_5,sat_6,sat_7,sat_8,sat_9,sat_10,sat_11,sat_12,sat_13,sat_14,sat_15,sat_16,sat_17,sat_18,sat_19,sat_20,sat_21,sat_22,sat_23,sat_24,sat_25,sat_26,sat_27,sat_28,sat_29,sat_30,sat_31,bright_0,bright_1,bright_2,bright_3,bright_4,bright_5,bright_6,bright_7,bright_8,bright_9,bright_10,bright_11,bright_12,bright_13,bright_14,bright_15,bright_16,bright_17,bright_18,bright_19,bright_20,bright_21,bright_22,bright_23,bright_24,bright_25,bright_26,bright_27,bright_28,bright_29,bright_30,bright_31,motion_Mean,motion_Std,motion_Skweness,motion_Kurtosis,motion_Max,motion_Min,motion_Var,contrast_Mean,contrast_Std,contrast_Skweness,contrast_Kurtosis,contrast_Max,contrast_Min,contrast_Var,entropy_Mean,entropy_Std,entropy_Skweness,entropy_Kurtosis,entropy_Max,entropy_Min,entropy_Var,MSSQ
19,9,0,0,15.83,0.0,35.83,0.78,170424,173270,21565,1974,1241,2237,8437,16066,959,468,882,9254,11371,273647,142108,157478,56420,8027,6332,5440,9744,16739,11837,0,0,0,0,0,0,0,0,0,32560,11867,26337,36932,46204,59196,62530,44050,61781,136520,81267,75032,126527,41811,23740,26352,28797,34677,40650,42039,20540,11679,4488,3246,1628,4048,1484,1146,1731,11492,3976,1593,34062,6463,17355,35295,84572,45960,39582,48298,38782,62292,59637,43312,45306,53010,33223,32149,55969,59625,58729,49536,44418,40695,37870,27569,14727,10240,7407,5579,4971,2040,1141,6106,-0.0528179965913295,1.0461701154708862,0.2776723237268651,1.6333523546849218,3.639061,-3.0223937,1.09447181224823,40.36713949865081,9.257618000285806,-1.9773002517828795,6.925163565860999,64.51844369800672,0.0,85.70349103921575,6.672766129004135,1.09866448342747,-5.59415553054825,31.03134732191495,7.360315914367438,0.0,1.2070636471449498,40.88
19,10,0,0,0.0,0.0,0.0,0.0,13184,2779,2538,584,12,10,1,8,6,10,79,6010,8929,211626,309435,347614,121143,17469,10504,9640,15671,23264,5404,0,0,0,0,0,0,0,0,0,3321,16703,44584,65922,75918,100017,105877,65674,95209,260002,105013,47544,15940,11614,7886,5006,5015,3474,3546,4531,3566,6623,2367,3145,649,1771,1825,2301,3497,25556,7881,3943,13930,12762,31027,74327,168935,60457,39701,39192,22865,89911,76842,49299,50900,69363,35397,34899,53320,21015,30126,24286,19250,36099,20991,8763,4553,2320,1877,2978,5298,1028,827,3382,-0.0638750419020652,0.4843001961708069,-0.7363371651588848,10.75082829686213,2.2678707,-2.6717536,0.2345466911792755,47.43115796197984,0.732518455807208,-0.5826046375388277,3.7900964174632623,49.240445374739295,43.90190476190448,0.5365832880981765,6.961485439627667,0.0359989891731458,-2.1686037668557887,4.106317068774603,7.000289557419971,6.834494057001532,0.0012959272214882,40.88
19,11,0,0,0.0,0.0,0.0,0.0,13814,2892,2454,581,16,25,10,24,18,54,264,6052,12763,270135,307106,314269,109821,15698,9647,7369,11612,16956,4340,0,0,0,0,0,0,0,0,0,4183,16348,42647,56853,71141,92622,100079,62006,101875,264452,102854,51482,16742,10799,8174,5421,5706,4353,4437,5606,6858,9116,2476,2923,901,1847,1955,2676,4320,31025,10540,3503,11869,11110,26061,67215,139028,59830,41280,41997,25608,93859,78861,53499,52160,76102,35923,34155,82359,21873,29623,24046,19006,30914,16982,8688,4606,2367,2038,3571,5533,1251,965,3541,0.0115844644606113,0.6837101578712463,-0.0672175417252248,17.852194095192154,3.5520978,-4.189273,0.4674596190452575,46.18526357444724,1.5285288482349897,-0.3586042165178501,-1.608127535977273,48.478767274129005,43.88667670239871,2.336400439886584,6.945083448781319,0.0166842763014736,-0.283067672210303,-0.8568667793436648,6.973183783147555,6.906988924729219,0.0002783650757039,40.88
19,12,0,0,15.83,0.0,50.83,0.95,321276,27620,16877,27948,43607,29975,26525,13737,8974,4000,7536,12570,29144,105277,295069,28782,23956,11714,9218,7604,14332,21195,18984,0,0,0,0,0,0,0,0,0,286255,100220,113146,90003,69942,50229,94435,139036,77456,26950,12452,9798,5786,3578,3025,2952,3525,2585,1235,1256,998,904,399,386,313,376,546,1053,781,1967,739,3594,249714,1420,2184,2516,3925,4262,4657,11896,26140,26881,18469,21639,20483,22439,30392,34339,56525,52831,54502,46647,33284,24144,17773,17159,24557,63204,76818,67662,38071,27791,11700,11896,-0.1062656566500663,0.8314520120620728,-0.840130436100382,4.232086523780937,2.0982428,-3.8517032,0.6913124918937683,29.52897687031374,16.44275840213015,-1.086766073432661,-0.5274860208488401,47.2269552050532,0.1170298579607827,270.3643038708216,5.303024990065733,2.8158330042539497,-1.2788430455587725,-0.3066967446580859,7.361170711386981,0.1055910363751952,7.928915507845825,40.88
19,13,0,0,27.5,0.0,100.0,0.99,90631,32665,6997,20854,57505,44784,39348,16010,11158,4635,9718,17166,39740,94953,428890,52385,24422,9864,12404,18729,21677,29419,21966,0,0,0,0,0,0,0,0,0,76524,237998,145119,77834,59462,55308,136470,196895,71586,10394,6551,7001,5428,3495,2566,3141,3539,3171,1602,977,560,277,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,9829,35415,9701,6476,8334,13369,25447,29302,33221,38243,44904,51618,50823,57296,46618,41422,34606,45453,89491,108764,106995,66085,49878,42371,59932,-0.1439917087554931,0.6796810030937195,0.4585039698656716,0.5179199793776808,1.9166228,-1.5379266,0.4619662463665008,40.47356282570172,4.095088775324109,0.4611141643213464,-0.7961953115904397,51.3173137785148,33.804438084508334,16.769752077785512,6.969521944936037,0.2238972218053317,0.2813652360280167,-0.9662402361311058,7.421059767466646,6.440323039009769,0.0501299659321459,40.88
19,14,0,0,26.67,0.0,97.5,0.98,150092,35835,3949,13183,5775,5911,14086,9839,3744,2198,2929,13753,32449,126669,332429,111654,70852,19152,24741,20907,28862,40570,36341,0,0,0,0,0,0,0,0,0,191530,232755,126178,99352,78347,65327,101654,89708,53276,15082,8923,8512,8492,8320,5125,3394,4143,2317,1287,861,850,380,94,12,0,1,0,0,0,0,0,0,0,0,0,0,14,2339,6656,11980,21470,12880,24193,21342,24553,27734,31035,26099,30982,32825,27199,28310,33323,36514,39985,40087,53462,71524,67549,62852,52300,57753,60121,200839,-0.2519112825393677,0.71315997838974,0.8450959027244124,2.1571079444592325,2.3285708,-2.2128534,0.5085971355438232,52.7268799069886,10.127212035360095,-1.0446888617471122,-0.4214935820122316,63.47237250228888,29.736040945265792,102.56042360914236,7.145550589799558,0.2856600835612634,-0.7616028741948541,-0.7165333460422896,7.503018636033743,6.534441658573645,0.0816016833402279,40.88
19,15,0,0,18.33,0.0,55.0,1.0,110165,25765,13957,32268,34453,12236,11840,5890,3081,2591,3941,13082,32676,165441,261203,185789,74178,15495,14095,10517,20115,31113,26029,0,0,0,0,0,0,0,0,0,101082,115313,121850,108668,88439,92318,108006,47063,51087,113631,51248,25816,13111,9016,5732,4150,4335,3892,3294,3317,3242,3881,1184,1280,459,804,945,1333,2426,13161,4359,1478,32485,5624,13100,28715,60768,30351,25835,29993,27344,55916,53027,42809,39859,53706,37928,43072,64194,40846,47976,43754,40783,39092,27653,22702,18552,9752,6356,14231,15612,17901,24170,91814,-0.1261376589536667,1.0738210678100586,0.0552388037273111,0.8659337342091411,3.303115,-3.2422428,1.1530917882919312,48.9202735597218,9.46679782466746,-3.3675024106075195,15.174086869473337,60.36720786396711,0.0,89.62026105312859,7.061236188180761,1.1658572201930073,-5.529091730423935,30.65505870474161,7.592140377588394,0.0,1.3592230578761664,40.88
19,16,1,0,0.0,0.0,0.0,0.0,57454,2710,2683,755,274,121,55,30,61,94,375,5904,9542,249342,290153,314960,104735,14985,10475,8624,12658,15767,4163,0,0,0,0,0,0,0,0,0,48562,15591,39210,52051,67248,87837,95271,56624,103706,249979,100795,47300,17460,11569,8701,6840,5843,4019,4227,5066,5737,7938,2321,2800,976,1730,2014,2777,4851,33569,9339,3969,57916,10227,30156,65409,139954,55850,37989,39494,25636,87003,76650,52104,50718,65420,36506,31985,78851,20821,28202,22895,17401,29964,14794,8073,4384,2393,1730,2858,5074,1059,829,3575,-0.0460946410894393,0.5855637192726135,-2.5803308005410663,25.859076548607536,2.7825327,-4.2843823,0.34288489818573,44.27687194390275,9.31255176766876,-4.437416241970402,18.07774903038416,47.79554777662155,0.1170298579607827,86.72362042551057,6.650750688791942,1.3665666869209618,-4.568263044775065,18.9274415939514,6.981257191436012,0.1055910363751952,1.8675045098021343,40.88
19,17,0,0,19.17,0.0,64.17,0.9,234519,124958,25582,6899,3535,7727,25270,16189,2002,593,715,10167,75322,21578,15649,107304,85138,60399,33601,29851,43171,97830,77921,0,0,0,0,0,0,0,0,0,51717,14359,55781,76098,99522,108163,126683,185108,132293,81616,44093,29100,23340,25688,9626,6985,6538,7036,9652,6173,1689,526,405,410,950,533,755,357,70,13,1,640,46122,401,1363,1603,2959,1428,663,6354,13431,8415,11021,17081,23965,29680,42163,45780,58110,84192,82832,101176,109364,74733,52091,42224,36913,30902,24492,19433,22027,18472,23893,72637,-0.1506381630897522,0.9096704721450806,0.4168467915273386,1.5636994559806403,3.0871751,-2.3542655,0.8275003433227539,36.547112375619854,9.17440644073212,-2.5551739668431077,8.124729242784843,52.11761085184421,0.1170298579607827,84.16973353974701,6.69641186712747,1.3945626410039202,-4.385693026263711,17.79996558883991,7.3987645548096195,0.1055910363751952,1.9448049596838288,40.88
19,18,0,0,23.33,0.0,51.67,0.88,259870,117600,24201,21795,29599,4672,24322,9234,1360,423,687,5610,29927,13064,14262,101253,47758,40851,22269,28997,64670,149441,94055,0,0,0,0,0,0,0,0,0,4125,11255,48712,60222,99951,143761,183280,217557,108044,53928,32938,28836,26977,29373,17804,8747,6985,5465,6556,3197,4609,1125,602,498,834,531,8,0,0,0,0,0,0,0,0,0,8,192,2914,3850,5308,7204,15399,20156,22732,30627,36617,51929,56121,75548,86347,113884,112178,69460,42824,35111,32872,28928,28795,26714,28271,19703,26617,125611,-0.028493408113718,1.0436915159225464,0.3005854821913778,0.2091454207199889,2.7184901,-2.8156207,1.0892919301986694,38.16441094659282,8.969221287398156,0.1316228474795035,-0.8757734430582822,54.12435419562423,22.28167174103322,80.44693050231623,6.84694424941271,0.2422404568708222,-0.1424974794213404,-0.630999366380474,7.300257376263914,6.27210612118245,0.0586804389449846,40.88
19,19,0,0,22.5,0.0,65.83,0.87,261432,100549,29532,68596,43500,6450,20743,10216,1751,485,805,12036,68651,31126,13329,17898,17274,18484,19017,26732,65371,140825,131118,0,0,0,0,0,0,0,0,0,4897,19074,66892,78471,121583,107345,102435,121961,142816,104054,64140,51347,40958,31954,17763,8390,5458,7129,5834,2721,451,56,38,43,94,15,1,0,0,0,0,0,0,0,0,0,27,2438,10014,6563,17047,14049,14242,18746,27075,38502,58278,62702,77476,81573,79422,62693,61138,49756,39912,32384,32856,31654,25067,23138,23128,19548,23122,173370,0.1882363408803939,0.9453237652778624,0.8115656206731012,0.9891963844734676,3.3151493,-1.8491538,0.8936370611190796,51.38718748561,6.867945836439596,0.2520883558402819,-1.2451614626895124,63.62457499000944,38.84377416584183,47.16868001226798,7.049707941456133,0.1707170098987678,0.5148247796850991,-0.6784372277948609,7.46190300762124,6.744383812414084,0.029144297468776,40.88
19,20,0,0,3.33,0.0,10.0,0.98,103397,38880,12792,5064,1264,1675,5969,4375,330,292,618,5786,14350,201621,204913,238483,86994,19390,19741,24475,41238,46674,27599,0,0,0,0,0,0,0,0,0,36278,31786,81233,77973,75426,78095,86466,74560,102108,200309,81578,44240,23826,14365,8797,7482,6138,5323,5421,7005,6084,7314,1683,2277,1060,1755,1343,1730,3199,22402,7096,1568,33729,6260,22559,44611,98018,41071,28063,32890,29145,72156,71671,52241,51035,66843,39057,35240,73985,24929,29431,28409,41966,37507,19454,13301,9767,7876,7926,10877,12373,9476,15761,38293,-0.0598603375256061,0.5853213667869568,-1.230510420069581,6.240442622073029,1.4419115,-3.0199928,0.3426010906696319,44.86152809929209,7.556079246701685,-5.217463119338692,28.147483969271956,51.2157570588698,0.0,57.09433358243591,6.833493198588267,1.104018973409958,-5.914366293603382,33.70006653718404,7.322108953867961,0.0,1.218857893649178,40.88
19,21,0,0,0.0,0.0,0.0,0.0,11933,2700,2803,1460,1170,358,148,80,65,115,302,5800,13893,295278,286233,310125,113505,15134,10949,7338,10696,12454,3381,0,0,0,0,0,0,0,0,0,3347,18093,42532,52000,65722,90387,96233,64034,114658,257434,99425,50849,20167,12503,9285,7703,6698,5245,5214,6596,8531,8807,2366,2908,1022,1826,2075,2756,5333,30627,8707,2837,9308,10985,30676,63701,130429,60328,38292,44386,27150,88413,80905,53808,47189,79097,37876,33022,99032,23373,27654,22252,18441,27821,17975,9601,5076,2896,2032,3159,5181,1127,809,3926,-0.0508545190095901,0.7741246223449707,-1.6977459848729737,12.0036138740734,2.0868273,-4.8242702,0.5992689728736877,45.80553604723428,1.436779762083906,0.5335254278024337,-0.1946794655259931,50.365220071580325,42.03816859483259,2.0643360847338856,6.949239577958234,0.0208936251349705,0.0001497069656567,0.1374131916393577,7.0064729467004,6.890822698633632,0.0004365435712806,40.88
19,22,0,0,15.83,0.0,57.5,0.85,115486,51966,62445,116927,205190,165032,44314,19894,4025,2412,2919,7734,15657,36993,119349,54553,17876,5259,5448,7478,13161,19513,12289,0,0,0,0,0,0,0,0,0,75044,23753,49300,77292,123383,127480,90315,77926,67769,64515,52256,50227,46407,42613,37205,29039,21722,13063,9234,9968,3293,1486,761,1427,440,565,926,899,1494,2036,629,3453,71216,3944,1414,2868,4530,3517,3605,3379,4702,21751,29145,22953,16123,26282,30372,45568,61087,68687,86537,75785,63817,50702,43248,42738,64071,59148,44007,33499,28416,20763,18374,53672,0.0252377726137638,0.629473865032196,0.0414225075546274,1.4011395852744304,1.9948883,-2.2652829,0.3962373733520508,35.93956405558125,11.071153792407516,-2.0971131217744263,4.27518666288109,49.62237218148543,0.1170298579607827,122.57044629513932,6.551580766048079,1.6564914248483968,-3.481257706320738,10.53548925742541,7.368462109611743,0.1055910363751952,2.743963840596272,40.88
19,23,0,0,15.0,0.0,40.83,0.84,73519,34684,37602,124566,219833,195832,47469,12129,3083,1644,1505,2275,25206,18260,219534,14482,7082,4479,5004,7080,11768,19507,19377,0,0,0,0,0,0,0,0,0,6997,18110,46205,61045,99497,190919,184384,97589,59615,47786,42830,42891,43734,40361,33332,27796,24312,17833,10006,5878,2307,1666,788,29,6,4,0,0,0,0,0,0,0,0,0,0,0,3,67,2418,10897,22721,22993,20569,26710,35859,50463,60390,69317,87576,100835,93930,60314,70056,108707,67822,62306,34976,28142,18593,12630,8278,5158,24190,0.0393658392131328,0.8452067971229553,0.5747260592011646,1.374390123480608,3.0322194,-2.2361987,0.7143745422363281,34.213593240429326,4.7245304148058205,0.9851269671407696,0.4823346397046237,49.8309633614528,27.530602206844307,22.321187640425254,6.843217717311874,0.2241721050807778,-0.0778696702315245,-0.787650220929446,7.360776342083914,6.382541940976383,0.0502531326963472,40.88
19,24,0,0,5.83,0.0,19.17,0.86,60179,16433,20132,95425,108634,16924,10915,4511,2054,832,656,4816,11976,117075,274349,223399,74538,10758,8291,7119,10291,18634,7979,0,0,0,0,0,0,0,0,0,31770,17362,34837,51235,71405,127843,97346,55711,74312,175726,81747,51606,34662,33023,30663,29096,27110,19964,13769,9393,4498,4030,1244,1783,450,939,988,1332,2072,13516,4137,2351,35525,7680,23344,42686,105360,37101,21769,26869,22411,52193,48119,31735,32034,43498,29802,29334,50432,32173,38896,34664,27570,43394,56102,46702,51714,32433,21836,16395,15316,12389,11102,25342,-0.0570758506655693,0.7154154777526855,0.6685608146800405,3.616137667157655,2.8524678,-2.2317157,0.5118193030357361,43.43517613518448,7.737017387170527,-4.459884553775426,21.872760984383728,50.34502265878488,0.0275494409565506,59.86143804937905,6.79555098265366,1.0998152757114403,-5.779850100478612,32.60634651332621,7.351977165331092,0.0089662564649486,1.2095936406882315,40.88
19,25,0,0,0.0,0.0,0.0,0.0,11798,2630,2737,631,70,23,15,21,15,44,119,6678,9854,168927,297537,381384,132180,17200,12829,11114,17545,26589,5980,0,0,0,0,0,0,0,0,0,3535,17912,47301,64873,74393,100145,110262,68099,91061,273023,103188,50048,16028,11234,8075,5191,5005,3287,2891,3820,2688,5098,2253,3278,681,1591,1753,2222,2661,14938,5311,4075,13383,13517,33733,74535,208420,68982,39068,36374,21895,83578,71494,47016,44734,62791,30332,30331,45133,19609,27757,23727,18803,33979,23383,9564,4800,3918,2599,3111,4280,999,672,3403,-0.107763797044754,1.1829612255096436,0.7859770685316414,4.170394006141665,4.675208,-4.060475,1.3993971347808838,47.95785436995495,1.4334083413952556,-0.0674137191417529,0.6398965195758972,51.113179696189135,43.32800141920955,2.054659473181498,6.830217832451504,0.2237943933415172,-2.6149192394189926,6.538683546273383,7.019019264487909,5.900479200922644,0.0500839304910977,40.88
19,26,0,0,0.0,0.0,0.0,0.0,13981,3175,2074,589,20,32,8,16,14,48,243,5272,9263,253220,300552,320412,125276,16195,10490,8352,13350,18790,4548,0,0,0,0,0,0,0,0,0,4002,16668,41400,55920,71868,95571,109159,66822,101561,262188,98217,47992,15929,10077,7841,5748,7258,4341,3870,5374,4688,7742,2618,3530,876,1821,2027,2581,4048,30203,9287,4693,14898,16160,33016,73070,140013,67601,39836,39847,24596,86105,74953,48937,55798,75112,32605,35068,78005,21741,29124,23194,18447,31750,16089,8030,4629,2441,1984,3363,4909,1044,776,2779,-0.0101761808618903,0.5997726917266846,0.5934646882595379,5.86204902738303,2.8615007,-2.0849872,0.3597272932529449,46.36259733378227,1.1224311254534505,-0.6920827778437159,2.468967558629137,49.68285847638063,42.43153084374429,1.2598516313866996,6.965965040538824,0.0185206022628403,-0.8021533965181153,7.535834095124848,7.041645299992461,6.866741395198706,0.0003430127081783,40.88
19,27,0,0,0.0,0.0,0.0,0.0,12488,2602,1711,642,126,84,64,31,16,36,118,5320,9896,199675,302892,353759,131738,16970,12231,10450,16123,23774,5174,0,0,0,0,0,0,0,0,0,3639,16876,45705,61420,75161,100993,107911,70684,97853,262549,101667,51571,16697,10652,7862,5393,5862,3720,3172,4493,3275,5915,2189,2874,725,1590,1812,2463,2899,17834,5675,4789,14168,15436,36251,71741,174579,70239,38129,37711,22393,86051,72798,46208,49289,66549,31283,34525,59112,21116,30208,24128,19721,32614,21138,9224,5101,2934,1956,3182,4113,962,712,2349,-0.1259468644857406,0.9643316864967346,0.0142280886176886,7.166892942976695,4.4950395,-3.8667085,0.9299356341362,47.04072841003143,2.0409648163464613,-0.855537187794251,1.5472033973006631,51.10884577526987,40.715379492356334,4.165537381564144,6.920962421054868,0.1150770874536035,-2.498631834089985,5.648852306945955,7.012927431432102,6.415185012576054,0.0132427360568043,40.88
19,28,0,0,5.83,0.0,22.5,0.75,368537,26964,16569,64341,72913,12286,8269,7713,1822,736,854,2966,8237,80504,293178,62559,30303,5359,4268,4645,8408,14065,10424,0,0,0,0,0,0,0,0,0,313193,14172,20290,32390,41460,48061,55282,53062,67145,78959,46529,41961,61111,88141,72597,33795,5980,2711,1774,1563,1959,2411,873,845,544,698,746,1080,1189,7152,3265,4982,315156,3427,6776,10643,17113,14670,18937,21546,18423,30096,34934,32675,38798,43651,32981,34691,55496,38127,55414,61644,55857,42564,31307,24579,16758,14325,10139,7086,4429,3164,2514,8000,-0.0201652850955724,0.7509742975234985,-2.0615364020998115,6.8883419138584046,1.2674662,-3.8757274,0.5639623999595642,26.648159777873143,17.26577083638936,-0.746036503453912,-1.1572552018884794,50.227992120672766,0.1170298579607827,298.1068425747134,4.941724586052572,3.0441383588580297,-0.9546288825363386,-1.0790682476015343,7.314190934944944,0.1055910363751952,9.266778347870858,40.88
19,29,0,0,21.67,0.0,60.0,0.83,97390,49273,52316,171913,161324,20290,22082,17016,3913,507,604,5077,15174,14473,364400,42379,8995,4366,4832,3973,6722,17070,21831,0,0,0,0,0,0,0,0,0,12515,16994,29014,46547,64225,91242,93237,92120,85122,73798,64776,62732,98738,130058,85015,33606,7537,9308,5382,3011,761,171,10,1,0,0,0,0,0,0,0,0,0,0,0,0,85,12286,18335,19699,15520,14603,20401,37318,49974,59315,57541,54408,51913,59640,71867,94683,92213,77207,61776,47860,40951,39029,24003,17467,13456,10386,8892,35092,-0.1457941979169845,0.6471503973007202,-0.2268811969711837,0.2372034946468226,1.5000081,-1.8645098,0.4188036024570465,38.00372457586308,6.777775633987552,0.756572992929616,-0.563468193919054,56.8779899111438,29.23625919609593,45.93824254467537,6.980275903856909,0.2690551659329867,-3.008228950562655,19.68809293976032,7.460173757475405,5.091013545970895,0.072390682315227,40.88
19,30,0,0,19.17,0.0,70.0,0.91,95546,43469,18574,101031,191134,13622,16519,20545,3851,2259,3021,61473,55855,18228,316846,72202,12809,4747,8747,4200,7161,16797,17284,0,0,0,0,0,0,0,0,0,37479,28475,40318,51030,56131,65254,68055,81785,92014,105351,104868,96811,125139,88489,27750,7034,3887,5889,7696,3764,2086,4139,1744,657,72,3,0,0,0,0,0,0,0,0,0,0,1,4493,14865,11084,4226,6345,8266,18053,33255,45759,45402,47756,54322,50888,56808,75302,68412,64009,72570,63991,49342,44604,42158,40853,32675,27654,23648,99179,0.3127625286579132,0.7858477234840393,-0.6222882017710523,1.0198753292699587,2.2682073,-2.2645414,0.617556631565094,43.47296972096709,5.069335625069969,-0.4653374286266542,-0.0628898119623531,55.33480005722628,32.84661227218434,25.69816367960353,7.1570684648370015,0.1757292226295758,-0.4134623382407486,-0.7291329120178776,7.473929045937565,6.7407714160704,0.030880759685995,40.88
19,31,0,0,15.0,0.0,24.17,0.87,91657,35999,19422,142155,40103,4592,7199,5291,1621,1177,1996,92053,66428,61001,328578,117532,39298,7087,5686,4953,8734,14449,8909,0,0,0,0,0,0,0,0,0,37768,24025,32185,40353,52777,69295,71999,68386,82031,156796,112701,69332,78836,104936,59326,17121,6266,3729,1476,1179,822,1543,565,908,192,370,415,535,978,6344,1698,1033,31447,3513,9050,19053,39558,27060,25524,21182,12662,26046,25250,22667,26774,32552,25932,25572,31396,36343,67464,106536,91330,74090,60025,46060,31954,26993,22034,20496,20706,17754,17610,61287,-0.1173750087618827,0.7323546409606934,0.1764502453659826,1.3833370417784625,2.1641207,-1.9973886,0.5363432765007019,46.77515627328423,10.617454474648428,-1.9061136047091116,7.0118994915226605,60.93175749545766,0.0,112.73033952123193,6.88460647835419,1.1158558163738477,-5.8575214114683325,33.23213268058219,7.329377149511104,0.0,1.2451342029353456,40.88
19,32,0,0,0.0,0.0,0.0,0.0,11650,2121,1659,819,471,164,79,37,37,52,176,4870,9805,236153,307675,331052,127484,17192,9440,8856,13669,18531,3928,0,0,0,0,0,0,0,0,0,3401,17182,44556,60867,70320,92771,102570,67511,107116,265140,99230,54393,16593,10357,7802,5199,5961,4209,3755,5088,5009,6989,2298,3034,835,1651,1993,2570,4013,22793,6928,3786,11441,14330,31918,66457,151298,66769,39231,40000,23137,88120,77907,48505,51068,68058,34589,36409,78791,21689,28202,22187,20409,32901,21055,9484,5514,2709,1757,2914,4512,1198,779,2582,-0.1035984456539154,1.1939913034439087,-0.7206550711978035,3.820852669025277,3.1298518,-4.6602516,1.4256151914596558,46.5130359661181,2.0904709232807117,-0.7322815912672433,-0.8402947701176715,49.23535335192608,41.492793671062174,4.370068681082109,6.9284073683940886,0.0435107775128137,-2.95273185764845,16.56154998341384,6.989667046020304,6.634140852167572,0.0018931877597695,40.88
19,33,0,0,0.0,0.0,0.0,0.0,13063,2540,1755,437,47,11,7,17,24,42,234,5178,10087,271280,310534,318230,110826,17186,9096,7307,10308,13566,4145,0,0,0,0,0,0,0,0,0,3556,17456,43242,54639,68850,88091,103168,64111,98811,273688,99777,50610,16664,9959,7244,4981,5478,4088,4067,5119,6705,9149,2343,3168,882,1660,1953,2915,4750,34399,11010,3387,10781,10718,25756,65183,130871,63971,40387,42376,24736,91167,79772,55333,57990,75152,36357,35628,84942,22338,29013,23214,20610,30867,17080,9110,5081,2422,1746,3079,5237,1272,846,2885,-0.0481293611228466,0.439159482717514,-4.022093778100719,28.606143676795647,1.051132,-3.4291883,0.1928610503673553,45.73307265119932,1.269124905431692,0.1295904612275967,-1.1147771940577709,48.04808033334231,43.05111174467308,1.6106780255870012,6.9410968220985785,0.0175756467507971,-0.1271250166723939,-0.5953401775311629,6.98518758067842,6.90700286870107,0.0003089033587088,40.88
20,0,5,0,0.0,0.0,0.0,0.0,292688,29649,8881,35205,159419,85716,12427,1151,705,547,905,7441,10764,92989,84479,89111,51083,11205,10406,8262,9233,15074,88580,0,0,0,0,0,0,0,0,0,200413,35850,55504,35403,33037,83886,203944,97951,100205,77868,42499,38775,29641,11222,6298,4572,4553,3791,5485,5350,5832,5547,3234,2556,1159,1097,609,559,549,1166,1959,5406,195812,8071,18605,34174,35416,24231,16793,7066,11010,18482,15498,17367,22707,34394,99841,100851,33885,33924,44190,38560,32807,34001,54184,50641,31524,26556,19647,16218,10775,5389,3887,9414,-0.122142526996654,1.4743412808816414,-0.6790786646864848,2.8962167639549588,3.964731,-5.583836,2.1736822125117192,32.89553425293727,16.193577698424757,-0.9869637316211618,0.0527455421819182,58.13217543674314,0.0,262.23195867491967,5.496477929535407,2.444239631569525,-1.65977656369686,0.907029849121336,7.278851266116316,0.0,5.974307376535129,16.0
20,1,0,0,20.83,0.0,80.83,0.97,211870,183851,54464,31688,3000,6202,22607,17391,2733,1663,2539,9614,31307,43114,280139,70863,26917,13575,23117,17223,15196,17922,18925,0,0,0,0,0,0,0,0,0,32557,73537,62096,81700,106374,109358,112506,84320,49114,40001,40730,39622,64625,122107,51081,9708,6064,5800,2869,1862,846,809,1539,1879,575,636,954,1541,918,186,6,0,0,0,0,0,0,0,32,1293,8182,35659,10975,10635,16912,23317,36685,50571,46145,45148,54806,80147,104188,100505,85040,82852,62214,54324,44834,38749,26475,18377,13086,54769,-0.0310923103243112,0.7398098707199097,0.088167256430002,1.549349035943485,2.6890936,-1.9861503,0.5473186373710632,41.27253528331767,4.191671914977387,-0.2207322801534446,-0.8579559356009656,49.58203930084856,31.85265231182232,17.570113442810193,7.070040718829469,0.1458107857015087,-0.2738517560691247,-0.5216500097730057,7.381939212422139,6.705933551563314,0.0212607852268912,16.0
20,2,0,0,35.83,1.67,90.83,0.99,148914,206836,39279,8268,1348,3083,12538,14533,2492,1404,1598,7853,32011,66385,402559,81303,14609,5652,8491,5263,8473,16692,16336,0,0,0,0,0,0,0,0,0,33944,40532,43347,43844,50240,60336,76972,115329,110007,58475,44521,42614,88465,148389,93147,39847,9002,3892,1908,445,485,41,50,40,38,10,0,0,0,0,0,0,0,0,0,0,60,5146,9407,13147,5935,5293,10019,15583,17438,24627,33931,34369,35363,53467,59263,92981,101420,83718,79144,88464,64591,53131,43412,34339,28523,22687,20189,70273,0.0986109226942062,0.8256468772888184,0.1185019510045957,0.938738625504438,2.3201253,-2.5170662,0.6816927790641785,42.91446617520237,6.482168352239404,-1.3044954887109526,0.8850591921478492,52.85819360650404,26.247184147361224,42.018506546774105,7.051940102768185,0.2638689103029857,-1.0205078502809255,0.3876959097908825,7.423020919041355,6.344750770679189,0.0696268018244851,16.0
